device_id,timestamp,alert_type,severity,message
Switch-3,2026-04-18 19:29:39,Port Flapping,Warning,Link instability detected
Router-3,2026-04-18 19:29:42,High Latency,Info,Routine telemetry scan
Router-3,2026-04-18 19:29:45,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:29:48,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:29:51,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:29:51,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:29:51,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:29:54,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:29:57,Memory Utilization High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:30:00,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:30:03,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:30:06,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:30:09,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:30:12,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:30:15,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:30:18,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:30:21,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:30:24,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:30:27,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:30:30,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:30:33,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:30:33,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:30:33,High Latency,Warning,Process starving for resources
Router-3,2026-04-18 19:30:36,OSPF Down,Major,Peer adjacency failed
Router-3,2026-04-18 19:30:36,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:30:36,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:30:36,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:30:36,Packet Loss,Minor,Secondary network degradation
Server-App1,2026-04-18 19:30:39,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:30:42,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:30:45,Port Flapping,Info,Routine telemetry scan
Switch-4,2026-04-18 19:30:48,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:30:51,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:30:54,High Latency,Info,Routine telemetry scan
Switch-3,2026-04-18 19:30:57,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:31:00,Memory Utilization High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:31:03,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:31:06,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:31:06,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:31:06,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:31:06,Packet Loss,Minor,Link instability detected
Server-DB1,2026-04-18 19:31:09,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:31:12,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:31:15,Disk Space Exhausted,Critical,Hardware boundary breached
Server-DB1,2026-04-18 19:31:15,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:31:15,High Latency,Warning,Process starving for resources
Server-DB1,2026-04-18 19:31:15,High Latency,Warning,Process starving for resources
Server-DB1,2026-04-18 19:31:15,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:31:18,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:31:18,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:31:18,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:31:18,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:31:18,Database Disconnect,Minor,Process starving for resources
Router-2,2026-04-18 19:31:21,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:31:24,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:31:27,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:31:30,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:31:33,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:31:36,Application Crash,Critical,Hardware boundary breached
Server-DB1,2026-04-18 19:31:36,High Latency,Warning,Process starving for resources
Server-DB1,2026-04-18 19:31:36,Memory Utilization High,Warning,Process starving for resources
Server-DB1,2026-04-18 19:31:36,Memory Utilization High,Warning,Process starving for resources
Server-App2,2026-04-18 19:31:39,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:31:42,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:31:45,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:31:48,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:31:51,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:31:51,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:31:51,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:31:51,Port Flapping,Warning,Link instability detected
Router-2,2026-04-18 19:31:54,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:31:57,High Latency,Info,Routine telemetry scan
Server-App3,2026-04-18 19:32:00,Memory Utilization High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:32:03,Memory Utilization High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:32:06,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:32:09,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:32:12,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:32:15,OSPF Down,Major,Peer adjacency failed
Router-2,2026-04-18 19:32:15,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:32:15,High Latency,Warning,Secondary network degradation
Server-App3,2026-04-18 19:32:18,CPU High,Info,Routine telemetry scan
Router-3,2026-04-18 19:32:21,Packet Loss,Info,Routine telemetry scan
Server-App2,2026-04-18 19:32:24,CPU High,Major,Hardware boundary breached
Server-App2,2026-04-18 19:32:24,Database Disconnect,Minor,Process starving for resources
Server-App2,2026-04-18 19:32:24,High Latency,Warning,Process starving for resources
Server-App2,2026-04-18 19:32:24,Database Disconnect,Minor,Process starving for resources
Router-3,2026-04-18 19:32:27,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:32:30,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:32:33,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:32:36,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:32:39,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:32:42,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:32:45,High Latency,Info,Routine telemetry scan
Switch-4,2026-04-18 19:32:48,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:32:51,Interface Down,Critical,Peer adjacency failed
Router-2,2026-04-18 19:32:51,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:32:51,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:32:51,Packet Loss,Minor,Secondary network degradation
Server-DB1,2026-04-18 19:32:54,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:32:57,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:32:57,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:32:57,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:32:57,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:32:57,Database Disconnect,Minor,Process starving for resources
Switch-3,2026-04-18 19:33:00,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:33:03,License Expiry,Warning,Routine telemetry scan
Server-App1,2026-04-18 19:33:06,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:33:09,Port Flapping,Info,Routine telemetry scan
Server-App3,2026-04-18 19:33:12,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:33:12,High Latency,Warning,Process starving for resources
Server-App3,2026-04-18 19:33:12,Memory Utilization High,Warning,Process starving for resources
Switch-4,2026-04-18 19:33:15,License Expiry,Warning,Routine telemetry scan
Server-App1,2026-04-18 19:33:18,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:33:21,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:33:24,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:33:27,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:33:30,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:33:30,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:33:30,Port Flapping,Warning,Link instability detected
Router-1,2026-04-18 19:33:33,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:33:36,High Latency,Info,Routine telemetry scan
Switch-4,2026-04-18 19:33:39,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:33:42,Disk Space Exhausted,Critical,Hardware boundary breached
Server-DB1,2026-04-18 19:33:42,Database Disconnect,Minor,Process starving for resources
Server-DB1,2026-04-18 19:33:42,Database Disconnect,Minor,Process starving for resources
Switch-4,2026-04-18 19:33:45,Port Flapping,Info,Routine telemetry scan
Switch-3,2026-04-18 19:33:48,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:33:51,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:33:51,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:33:51,Packet Loss,Minor,Link instability detected
Router-3,2026-04-18 19:33:54,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:33:57,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:34:00,CPU High,Major,Hardware boundary breached
Server-App1,2026-04-18 19:34:00,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:34:00,Memory Utilization High,Warning,Process starving for resources
Server-App1,2026-04-18 19:34:00,Database Disconnect,Minor,Process starving for resources
Switch-3,2026-04-18 19:34:03,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:34:06,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:34:09,CPU High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:34:12,CPU High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:34:15,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:34:18,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:34:21,CPU High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:34:24,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:34:27,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:34:30,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:34:30,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:34:30,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:34:30,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:34:33,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:34:36,Packet Loss,Info,Routine telemetry scan
Server-App3,2026-04-18 19:34:39,CPU High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:34:42,License Expiry,Warning,Routine telemetry scan
Switch-1,2026-04-18 19:34:45,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:34:48,Memory Utilization High,Info,Routine telemetry scan
Router-1,2026-04-18 19:34:51,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:34:54,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:34:57,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:35:00,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:35:03,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:35:06,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:35:06,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:35:06,Packet Loss,Minor,Link instability detected
Router-1,2026-04-18 19:35:09,High Latency,Info,Routine telemetry scan
Router-3,2026-04-18 19:35:12,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:35:15,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:35:18,CPU High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:35:21,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:35:21,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:35:21,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:35:21,Packet Loss,Minor,Link instability detected
Router-1,2026-04-18 19:35:24,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:35:24,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:35:24,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:35:24,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:35:24,High Latency,Warning,Secondary network degradation
Server-App2,2026-04-18 19:35:27,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:35:30,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:35:33,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:35:36,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:35:39,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:35:42,Interface Down,Critical,Peer adjacency failed
Router-2,2026-04-18 19:35:42,Packet Loss,Minor,Secondary network degradation
Router-2,2026-04-18 19:35:42,High Latency,Warning,Secondary network degradation
Router-2,2026-04-18 19:35:42,Packet Loss,Minor,Secondary network degradation
Switch-1,2026-04-18 19:35:45,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:35:45,Port Flapping,Warning,Link instability detected
Switch-1,2026-04-18 19:35:45,Packet Loss,Minor,Link instability detected
Server-App3,2026-04-18 19:35:48,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:35:51,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:35:54,High Latency,Info,Routine telemetry scan
Switch-3,2026-04-18 19:35:57,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:35:57,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:35:57,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:35:57,Packet Loss,Minor,Link instability detected
Router-1,2026-04-18 19:36:00,High Latency,Info,Routine telemetry scan
Switch-1,2026-04-18 19:36:03,Interface Down,Critical,Uplink trunk disconnected
Switch-1,2026-04-18 19:36:03,Packet Loss,Minor,Link instability detected
Switch-1,2026-04-18 19:36:03,Port Flapping,Warning,Link instability detected
Router-2,2026-04-18 19:36:06,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:36:09,Packet Loss,Info,Routine telemetry scan
Switch-2,2026-04-18 19:36:12,Port Flapping,Info,Routine telemetry scan
Server-App3,2026-04-18 19:36:15,Memory Utilization High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:36:18,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:36:21,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:36:24,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:36:27,High Latency,Info,Routine telemetry scan
Switch-1,2026-04-18 19:36:30,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:36:33,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:36:36,Memory Utilization High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:36:39,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:36:42,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:36:45,CPU High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:36:48,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:36:51,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:36:54,License Expiry,Warning,Routine telemetry scan
Switch-2,2026-04-18 19:36:57,License Expiry,Warning,Routine telemetry scan
Router-1,2026-04-18 19:37:00,High Latency,Info,Routine telemetry scan
Router-3,2026-04-18 19:37:03,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:37:06,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:37:09,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:37:12,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:37:15,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:37:18,CPU High,Major,Hardware boundary breached
Server-App2,2026-04-18 19:37:18,High Latency,Warning,Process starving for resources
Server-App2,2026-04-18 19:37:18,High Latency,Warning,Process starving for resources
Router-2,2026-04-18 19:37:21,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:37:24,Packet Loss,Info,Routine telemetry scan
Server-App2,2026-04-18 19:37:27,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:37:30,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:37:30,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:37:30,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:37:30,Port Flapping,Warning,Link instability detected
Switch-3,2026-04-18 19:37:33,Port Flapping,Info,Routine telemetry scan
Server-App2,2026-04-18 19:37:36,Memory Utilization High,Info,Routine telemetry scan
Router-3,2026-04-18 19:37:39,Packet Loss,Info,Routine telemetry scan
Switch-1,2026-04-18 19:37:42,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:37:45,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:37:48,Port Flapping,Info,Routine telemetry scan
Router-1,2026-04-18 19:37:51,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:37:54,BGP Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:37:54,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:37:54,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:37:54,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:37:54,Packet Loss,Minor,Secondary network degradation
Switch-3,2026-04-18 19:37:57,License Expiry,Warning,Routine telemetry scan
Switch-2,2026-04-18 19:38:00,License Expiry,Warning,Routine telemetry scan
Server-DB1,2026-04-18 19:38:03,CPU High,Info,Routine telemetry scan
Switch-2,2026-04-18 19:38:06,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:38:06,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:38:06,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:38:06,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:38:09,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:38:09,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:38:09,Port Flapping,Warning,Link instability detected
Router-2,2026-04-18 19:38:12,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:38:15,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:38:18,Packet Loss,Info,Routine telemetry scan
Server-App3,2026-04-18 19:38:21,CPU High,Info,Routine telemetry scan
Server-App1,2026-04-18 19:38:24,Memory Utilization High,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:38:27,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:38:30,Interface Down,Critical,Peer adjacency failed
Router-1,2026-04-18 19:38:30,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:38:30,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:38:30,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:38:33,High Latency,Info,Routine telemetry scan
Router-2,2026-04-18 19:38:36,High Latency,Info,Routine telemetry scan
Server-App1,2026-04-18 19:38:39,CPU High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:38:42,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:38:45,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:38:45,Packet Loss,Minor,Link instability detected
Switch-2,2026-04-18 19:38:45,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:38:48,Port Flapping,Info,Routine telemetry scan
Switch-4,2026-04-18 19:38:51,Port Flapping,Info,Routine telemetry scan
Switch-3,2026-04-18 19:38:54,License Expiry,Warning,Routine telemetry scan
Server-App2,2026-04-18 19:38:57,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:39:00,High Latency,Info,Routine telemetry scan
Switch-2,2026-04-18 19:39:03,Port Flapping,Info,Routine telemetry scan
Switch-2,2026-04-18 19:39:06,Interface Down,Critical,Uplink trunk disconnected
Switch-2,2026-04-18 19:39:06,Port Flapping,Warning,Link instability detected
Switch-2,2026-04-18 19:39:06,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:39:09,License Expiry,Warning,Routine telemetry scan
Server-App3,2026-04-18 19:39:12,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:39:15,Port Flapping,Info,Routine telemetry scan
Router-1,2026-04-18 19:39:18,Packet Loss,Info,Routine telemetry scan
Router-1,2026-04-18 19:39:21,High Latency,Info,Routine telemetry scan
Server-App2,2026-04-18 19:39:24,CPU High,Info,Routine telemetry scan
Server-App2,2026-04-18 19:39:27,Memory Utilization High,Info,Routine telemetry scan
Router-2,2026-04-18 19:39:30,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:39:33,BGP Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:39:33,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:39:33,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:39:33,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:39:33,High Latency,Warning,Secondary network degradation
Server-DB1,2026-04-18 19:39:36,Memory Utilization High,Info,Routine telemetry scan
Switch-3,2026-04-18 19:39:39,Port Flapping,Info,Routine telemetry scan
Switch-3,2026-04-18 19:39:42,Interface Down,Critical,Uplink trunk disconnected
Switch-3,2026-04-18 19:39:42,Packet Loss,Minor,Link instability detected
Switch-3,2026-04-18 19:39:42,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:39:45,Interface Down,Critical,Uplink trunk disconnected
Switch-4,2026-04-18 19:39:45,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:39:45,Port Flapping,Warning,Link instability detected
Router-1,2026-04-18 19:39:48,OSPF Down,Major,Peer adjacency failed
Router-1,2026-04-18 19:39:48,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:39:48,High Latency,Warning,Secondary network degradation
Router-1,2026-04-18 19:39:48,Packet Loss,Minor,Secondary network degradation
Router-1,2026-04-18 19:39:48,High Latency,Warning,Secondary network degradation
Switch-3,2026-04-18 19:39:51,Port Flapping,Info,Routine telemetry scan
Router-2,2026-04-18 19:39:54,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:39:57,High Latency,Info,Routine telemetry scan
Switch-3,2026-04-18 19:40:00,License Expiry,Warning,Routine telemetry scan
Switch-3,2026-04-18 19:40:03,License Expiry,Warning,Routine telemetry scan
Router-3,2026-04-18 19:40:06,Packet Loss,Info,Routine telemetry scan
Server-App1,2026-04-18 19:40:09,Disk Space Exhausted,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:40:09,High Latency,Warning,Process starving for resources
Server-App1,2026-04-18 19:40:09,High Latency,Warning,Process starving for resources
Server-App1,2026-04-18 19:40:09,Database Disconnect,Minor,Process starving for resources
Switch-2,2026-04-18 19:40:12,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:40:15,Packet Loss,Info,Routine telemetry scan
Switch-4,2026-04-18 19:40:18,Interface Down,Critical,Uplink trunk disconnected
Switch-4,2026-04-18 19:40:18,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:40:18,Port Flapping,Warning,Link instability detected
Switch-4,2026-04-18 19:40:18,Packet Loss,Minor,Link instability detected
Server-App2,2026-04-18 19:40:21,CPU High,Info,Routine telemetry scan
Router-2,2026-04-18 19:40:24,Packet Loss,Info,Routine telemetry scan
Router-3,2026-04-18 19:40:27,Interface Down,Critical,Peer adjacency failed
Router-3,2026-04-18 19:40:27,Packet Loss,Minor,Secondary network degradation
Router-3,2026-04-18 19:40:27,High Latency,Warning,Secondary network degradation
Router-3,2026-04-18 19:40:27,High Latency,Warning,Secondary network degradation
Switch-1,2026-04-18 19:40:30,License Expiry,Warning,Routine telemetry scan
Router-2,2026-04-18 19:40:33,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:40:36,Packet Loss,Info,Routine telemetry scan
Switch-3,2026-04-18 19:40:39,Port Flapping,Info,Routine telemetry scan
Router-1,2026-04-18 19:40:42,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:40:45,Memory Utilization High,Info,Routine telemetry scan
Server-App3,2026-04-18 19:40:48,Application Crash,Critical,Hardware boundary breached
Server-App3,2026-04-18 19:40:48,Memory Utilization High,Warning,Process starving for resources
Server-App3,2026-04-18 19:40:48,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:40:48,Database Disconnect,Minor,Process starving for resources
Server-App3,2026-04-18 19:40:48,Database Disconnect,Minor,Process starving for resources
Switch-1,2026-04-18 19:40:51,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:40:54,CPU High,Info,Routine telemetry scan
Router-1,2026-04-18 19:40:57,High Latency,Info,Routine telemetry scan
Switch-1,2026-04-18 19:41:00,Port Flapping,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:41:03,Memory Utilization High,Info,Routine telemetry scan
Switch-4,2026-04-18 19:41:06,Interface Down,Critical,Uplink trunk disconnected
Switch-4,2026-04-18 19:41:06,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:41:06,Packet Loss,Minor,Link instability detected
Switch-4,2026-04-18 19:41:06,Packet Loss,Minor,Link instability detected
Router-3,2026-04-18 19:41:09,High Latency,Info,Routine telemetry scan
Router-1,2026-04-18 19:41:12,Packet Loss,Info,Routine telemetry scan
Router-2,2026-04-18 19:41:15,Packet Loss,Info,Routine telemetry scan
Server-DB1,2026-04-18 19:41:18,Memory Utilization High,Info,Routine telemetry scan
Switch-1,2026-04-18 19:41:21,License Expiry,Warning,Routine telemetry scan
Switch-1,2026-04-18 19:41:24,License Expiry,Warning,Routine telemetry scan
Server-App1,2026-04-18 19:41:27,Application Crash,Critical,Hardware boundary breached
Server-App1,2026-04-18 19:41:27,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:41:27,Database Disconnect,Minor,Process starving for resources
Server-App1,2026-04-18 19:41:27,High Latency,Warning,Process starving for resources
Server-App1,2026-04-18 19:41:27,High Latency,Warning,Process starving for resources
Switch-3,2026-04-18 19:41:30,License Expiry,Warning,Routine telemetry scan
Switch-1,2026-04-18 19:41:33,Port Flapping,Info,Routine telemetry scan
Router-3,2026-04-18 19:41:36,Packet Loss,Info,Routine telemetry scan
Server-App2,2026-04-18 19:41:39,Memory Utilization High,Info,Routine telemetry scan
